Brand,Engine name,End_of_production,Price
Volkswagen,1.3 (60 Hp),1983,22072
Volkswagen,R 2.0 TSI (280 Hp) DSG,0,14588
Volkswagen,R 2.0 TSI (280 Hp),0,42005
Volkswagen,GTS 2.0 TSI (220 Hp) DSG,0,24266
Volkswagen,GTS 2.0 TSI (220 Hp),0,44971
Volkswagen,2.0 TSI (180 Hp) DSG,0,33640
Volkswagen,2.0 TSI (180 Hp),0,24544
Volkswagen,2.0 TDI (184 Hp) DSG,0,16912
Volkswagen,2.0 TDI (184 Hp),0,32411
Volkswagen,2.0 TDI (150 Hp) DSG,0,25016
Volkswagen,2.0 TDI (150 Hp),0,6991
Volkswagen,1.4 TSI (125 Hp),0,39270
Volkswagen,R 2.0 TSI (265 Hp) DSG,2014,44756
Volkswagen,R 2.0 TSI (265 Hp),2014,6281
Volkswagen,2.0 TSI (210 Hp) DSG,2014,24167
Volkswagen,2.0 TSI (210 Hp),2014,13231
Volkswagen,2.0 TSI (200 Hp) DSG,0,26346
Volkswagen,2.0 TSI (200 Hp),0,47745
Volkswagen,2.0 TDI (177 Hp) DSG,2014,36895
Volkswagen,2.0 TDI (177 Hp),2014,42295
Volkswagen,2.0 TDI (170 Hp) DSG,2012,44905
Volkswagen,2.0 TDI (170 Hp),0,6356
Volkswagen,2.0 TDI BMT (140 Hp) DSG,2014,35716
Volkswagen,2.0 TDI BMT (140 Hp),2014,12609
Volkswagen,2.0 TDI (140 Hp) DSG DPF,0,36305
Volkswagen,2.0 TDI (140 Hp) DPF,0,30419
Volkswagen,1.4 TSI (160 Hp) DSG,2014,13843
Volkswagen,1.4 TSI (160 Hp),2014,35685
Volkswagen,1.4 TSI BMT (122 Hp),2014,12479
Volkswagen,1.4 TSI (122 Hp),2014,48338
Volkswagen,1.8 16V (139 Hp),1989,48618
Volkswagen,1.8 16V (129 Hp),1992,20862
Volkswagen,1.8 (95 Hp),1992,26622
Volkswagen,1.8 (90 Hp),1992,19995
Volkswagen,1.8 (112 Hp),1992,24202
Volkswagen,1.6 (85 Hp),1984,22747
Volkswagen,1.6 (75 Hp),1992,36052
Volkswagen,1.6 (72 Hp),1990,43313
Volkswagen,1.6 (110 Hp),1982,47790
Volkswagen,1.5 (70 Hp),1981,28988
Volkswagen,1.3 (60 Hp),1981,18659
Volkswagen,1.6 (85 Hp),0,42916
Volkswagen,1.6 (75 Hp),0,25685
Volkswagen,1.6 (110 Hp),1980,44292
Volkswagen,1.5 (85 Hp),1977,14283
Volkswagen,1.5 (75 Hp),1975,36456
Volkswagen,1.5 (70 Hp),1980,38016
Volkswagen,1.5 (70 Hp),1975,13529
Volkswagen,1.3 (60 Hp),1980,39225
Volkswagen,1.1 (50 Hp),0,6011
Volkswagen,2.0 TSI (220 Hp) DSG 7 Seat,2018,11988
Volkswagen,2.0 TSI (220 Hp) DSG,2018,8936
Volkswagen,2.0 TSI (200 Hp) Automatic 7 Seat,2016,29144
Volkswagen,2.0 TSI (200 Hp) Automatic,2016,41120
Volkswagen,2.0 TDI (184 Hp) DSG 7 Seat,2018,45502
Volkswagen,2.0 TDI (184 Hp) DSG,2018,38880
Volkswagen,2.0 TDI (184 Hp) 7 Seat,2018,23626
Volkswagen,2.0 TDI (184 Hp),2018,45210
Volkswagen,2.0 TDI SCR (177 Hp) DSG,2020,39853
Volkswagen,2.0 TDI SCR (177 Hp) 4MOTION DSG,2020,14603
Volkswagen,2.0 TDI SCR (150 Hp) DSG,2020,28110
Volkswagen,2.0 TDI SCR (150 Hp) 4MOTION,2019,20308
Volkswagen,2.0 TDI SCR (150 Hp),2020,6816
Volkswagen,2.0 TDI (150 Hp) DSG 7 Seat,2018,49788
Volkswagen,2.0 TDI (150 Hp) DSG,2018,49175
Volkswagen,2.0 TDI (150 Hp) 7 Seat,2018,11832
Volkswagen,2.0 TDI (150 Hp) 4MOTION 7 Seat,2018,33204
Volkswagen,2.0 TDI (150 Hp) 4MOTION,2018,25085
Volkswagen,2.0 TDI (150 Hp),2018,49249
Volkswagen,2.0 TDI (115 Hp) 7 Seat,2017,27744
Volkswagen,2.0 TDI (115 Hp),2017,40554
Volkswagen,1.4 TSI (150 Hp) DSG 7 Seat,2018,13988
Volkswagen,1.4 TSI (150 Hp) DSG,2018,16587
Volkswagen,1.4 TSI (150 Hp) 7 Seat,2018,18849
Volkswagen,1.4 TSI (150 Hp),2018,28509
Volkswagen,2.0 TSI (200 Hp) DSG 7 Seat,2015,29045
Volkswagen,2.0 TSI (200 Hp) DSG,2015,5866
Volkswagen,2.0 TDI (177 Hp) SCR 7 Seat,2015,12122
Volkswagen,2.0 TDI (177 Hp) SCR,2015,13347
Volkswagen,2.0 TDI (177 Hp) DSG SCR 7 Seat,2015,39243
Volkswagen,2.0 TDI (177 Hp) DSG SCR,2015,19926
Volkswagen,2.0 TDI BMT (170 Hp) DSG,2012,43589
Volkswagen,2.0 TDI BMT (170 Hp),2012,24117
Volkswagen,2.0 TDI (140 Hp) SCR 7 Seat,2015,20090
Volkswagen,2.0 TDI (140 Hp) SCR,2015,18552
Volkswagen,2.0 TDI (140 Hp) DSG SCR 7 Seat,2015,25890
Volkswagen,2.0 TDI (140 Hp) DSG SCR,2015,12222
Volkswagen,2.0 TDI (140 Hp) 4MOTION SCR 7 Seat,2015,40946
Volkswagen,2.0 TDI (140 Hp) 4MOTION SCR,2015,33052
Volkswagen,2.0 TDI (115 Hp) SCR 7 Seat,2015,43874
Volkswagen,2.0 TDI (115 Hp) SCR,2015,48005
Volkswagen,1.4 TSI (150 Hp) DSG 7 Seat,2015,9196
Volkswagen,1.4 TSI (150 Hp) DSG,2015,12188
Volkswagen,1.4 TSI (150 Hp) 7 Seat,2015,44155
Volkswagen,1.4 TSI (150 Hp),2015,45617
Volkswagen,2.8 V6 (204 Hp),2010,32548
Volkswagen,2.0 TDI (140 Hp),2010,49583
Volkswagen,2.0 (115 Hp) Automatic,2007,25142
Volkswagen,2.0 (115 Hp),2010,42508
Volkswagen,1.9 TDI (150 Hp),2007,12698
Volkswagen,1.9 TDI (130 Hp),2005,25965
Volkswagen,1.9 TDI (115 Hp) Tiptronic,2010,21932
Volkswagen,1.9 TDI (115 Hp) 4MOTION,2010,22944
Volkswagen,1.9 TDI (115 Hp) 4MOTION,2006,5470
Volkswagen,1.9 TDI (115 Hp),2010,5181
Volkswagen,1.9 TDI (115 Hp),2006,42232
Volkswagen,1.8 T (150 Hp) Tiptronic,2010,47350
Volkswagen,1.8 T (150 Hp),2010,5279
Volkswagen,2.8 V6 (204 Hp) Tiptronic,2004,19308
Volkswagen,2.8 V6 (204 Hp) 4MOTION,2004,49825
Volkswagen,2.8 V6 (204 Hp),2004,44270
Volkswagen,2.0 (115 Hp) Automatic,2004,35958
Volkswagen,2.0 (115 Hp),2004,48854
Volkswagen,1.9 TDI (130 Hp),2004,26059
Volkswagen,1.9 TDI (115 Hp) Tiptronic,2004,11368
Volkswagen,1.9 TDI (115 Hp),2004,45581
Volkswagen,1.8 T (150 Hp) Tiptronic,2004,35426
Volkswagen,2.8 i VR6 Syncro (174 Hp),2000,39809
Volkswagen,2.8 i VR6 GL (174 Hp) Automatic,2000,31274
Volkswagen,2.8 i VR6 GL (174 Hp),2000,40295
Volkswagen,2.0 i (116 Hp) Automatic,0,29993
Volkswagen,2.0 i (116 Hp),0,25039
Volkswagen,1.9 TDI (110 Hp) Automatic,0,30984
Volkswagen,1.9 TDI (110 Hp),0,10126
Volkswagen,1.9 TDI (90 Hp),0,27037
Volkswagen,1.8 i T 20V (150 Hp),0,27205
Volkswagen,1.6 TDI (95 Hp) DSG,2020,42701
Volkswagen,1.6 TDI (95 Hp),2020,30281
Volkswagen,1.5 TSI (150 Hp) DSG ACT,2020,19637
Volkswagen,1.5 TSI (150 Hp) DSG,2023,41315
Volkswagen,1.0 TSI (115 Hp) OPF,2020,37737
Volkswagen,1.0 TSI (115 Hp) DSG OPF,2020,38854
Volkswagen,1.0 TSI (110 Hp) DSG,2023,36070
Volkswagen,1.0 TSI (110 Hp),2023,18787
Volkswagen,1.0 TSI (95 Hp) OPF,2020,42588
Volkswagen,1.0 TSI (95 Hp),2023,39023
Volkswagen,1.0 TSI (110 Hp),2024,22152
Volkswagen,1.0 TSI (110 Hp),2024,22152
Volkswagen,1.5 TSI (150 Hp) DSG ACT OPF,2020,33975
Volkswagen,1.5 TSI (150 Hp) ACT OPF DSG,0,14956
Volkswagen,1.5 TSI (150 Hp) ACT OPF,0,32114
Volkswagen,1.5 TSI (150 Hp) ACT OPF,2020,24145
Volkswagen,1.0 TSI (115 Hp) OPF,0,48044
Volkswagen,R 2.0 TSI (300 Hp) 4MOTION DSG,0,17627
Volkswagen,2.0 TSI (190 Hp) 4MOTION OPF DSG,0,20391
Volkswagen,2.0 TSI (190 Hp) 4MOTION OPF DSG,2020,21806
Volkswagen,2.0 TSI (190 Hp) 4MOTION DSG,2018,45142
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG,2019,15292
Volkswagen,2.0 TDI SCR (150 Hp) DSG,0,24408
Volkswagen,2.0 TDI SCR (150 Hp) DSG,2019,21911
Volkswagen,2.0 TDI SCR (150 Hp) 4MOTION DSG,0,12478
Volkswagen,2.0 TDI SCR (150 Hp) 4MOTION DSG,2019,42834
Volkswagen,2.0 TDI SCR (150 Hp) 4MOTION,2019,20308
Volkswagen,2.0 TDI SCR (150 Hp),2019,39654
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG,2018,18578
Volkswagen,2.0 TDI (150 Hp) 4MOTION,2018,25085
Volkswagen,1.6 TDI SCR (116 Hp),2020,13030
Volkswagen,1.6 TDI (116 Hp),2019,20578
Volkswagen,1.5 TSI (150 Hp) OPF DSG,0,17293
Volkswagen,1.5 TSI (150 Hp) OPF,0,38285
Volkswagen,1.5 TSI (150 Hp) DSG,2018,39401
Volkswagen,1.5 TSI (150 Hp) ACT DSG,2019,49759
Volkswagen,1.5 TSI (150 Hp) ACT 4MOTION DSG,2019,29769
Volkswagen,1.5 TSI (150 Hp) ACT,2019,26117
Volkswagen,1.5 TSI (150 Hp),2018,41362
Volkswagen,1.0 TSI (116 Hp) OPF,0,43822
Volkswagen,1.0 TSI (116 Hp),2019,15467
Volkswagen,1.0 TSI (116 Hp),2018,48859
Volkswagen,1.0 TSI (110 Hp) OPF,0,28484
Volkswagen,1.0 TSI (110 Hp) DSG,2024,43831
Volkswagen,1.5T (158 Hp) Automatic,2024,47193
Volkswagen,1.5T (158 Hp) 4MOTION DSG,2024,18899
Volkswagen,2.4 i (114 Hp) 4x4,1997,19449
Volkswagen,2.4 D (83 Hp) 4WD,1991,8677
Volkswagen,2.4 D (80 Hp),1994,29720
Volkswagen,2.4 D (79 Hp) 4x4,1997,33125
Volkswagen,2.4 D (79 Hp),1997,21148
Volkswagen,2.2 (94 Hp),1994,47830
Volkswagen,1.8 (83 Hp),1994,10737
Volkswagen,380TSI (220 Hp) 4MOTION DSG,2022,26109
Volkswagen,330TSI (186 Hp) DSG,2022,26499
Volkswagen,380TSI (220 Hp) 4MOTION DSG,2022,26109
Volkswagen,330TSI (186 Hp) DSG,2022,26499
Volkswagen,330TSI (186 Hp) 4MOTION DSG,2022,42703
Volkswagen,3.6 FSI V6 (280 Hp) 4MOTION Automatic,2021,16572
Volkswagen,2.0 TSI (220 Hp) 4MOTION Automatic,2021,8747
Volkswagen,2.5T V6 (299 Hp) 4WD DSG,2021,45776
Volkswagen,2.0T (220 Hp) 4WD DSG,2021,11726
Volkswagen,2.0T (186 Hp) DSG,2021,7117
Volkswagen,2.0 TSI (245 Hp) 4MOTION DSG,0,48358
Volkswagen,2.0 TSI (190 Hp) 4MOTION DSG,0,40208
Volkswagen,2.0 TSI (184 Hp) Tiptronic,2024,7354
Volkswagen,2.0 TSI (184 Hp) 4MOTION Tiptronic,2024,22000
Volkswagen,2.0 TDI (200 Hp) 4MOTION DSG,0,24677
Volkswagen,2.0 TDI (193 Hp) 4MOTION DSG,0,21077
Volkswagen,2.0 TDI (150 Hp) DSG,0,25016
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG,0,49012
Volkswagen,2.0 TDI (150 Hp),0,6991
Volkswagen,1.5 TSI (150 Hp) DSG,0,25536
Volkswagen,1.5 TSI (150 Hp),0,11938
Volkswagen,1.4 TSI (150 Hp) DSG,2024,29382
Volkswagen,R-Line 2.0 TDI (150 Hp) 4MOTION SCR DSG,0,10450
Volkswagen,R-Line 1.5 TSI (150 Hp) ACT DSG,0,15771
Volkswagen,R 2.0 TSI (320 Hp) 4MOTION DSG,0,33008
Volkswagen,2.0 TSI (245 Hp) 4MOTION DSG,0,48358
Volkswagen,2.0 TSI (190 Hp) 4MOTION DSG,0,40208
Volkswagen,2.0 TDI (200 Hp) SCR 4MOTION DSG,0,28052
Volkswagen,2.0 TDI (150 Hp) SCR DSG,0,26883
Volkswagen,2.0 TDI (150 Hp) SCR,0,45267
Volkswagen,2.0 TDI (150 Hp) 4MOTION SCR DSG,0,9419
Volkswagen,2.0 TDI (122 Hp) SCR DSG,0,12100
Volkswagen,1.5 TSI (150 Hp) ACT DSG,0,6345
Volkswagen,1.5 TSI (150 Hp) ACT,0,37938
Volkswagen,1.5 TSI (130 Hp) ACT,0,24123
Volkswagen,1.4 TSI (245 Hp) eHybrid DSG,0,34117
Volkswagen,2.0 TSI (200 Hp) Automatic,2018,39664
Volkswagen,2.0 TSI (200 Hp) 4MOTION Automatic,2018,9722
Volkswagen,2.0 TSI (220 Hp) 4MOTION DSG,2020,37922
Volkswagen,2.0 TSI (220 Hp) 4MOTION DSG,0,32641
Volkswagen,2.0 TSI (190 Hp) 4MOTION DSG,2020,13839
Volkswagen,2.0 TSI (184 Hp) Tiptronic,2021,5113
Volkswagen,2.0 TSI (184 Hp) 4MOTION Tiptronic,2021,8686
Volkswagen,2.0 TSI (180 Hp) 4MOTION DSG,0,8810
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG,2020,25144
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG,2019,15292
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG,0,14590
Volkswagen,2.0 TDI (150 Hp) SCR DSG,2020,11446
Volkswagen,2.0 TDI (150 Hp) SCR DSG,2019,42003
Volkswagen,2.0 TDI (150 Hp) SCR 4MOTION DSG,2020,6497
Volkswagen,2.0 TDI (150 Hp) SCR 4MOTION DSG,2019,33862
Volkswagen,2.0 TDI (150 Hp) SCR,2020,26714
Volkswagen,2.0 TDI (150 Hp) SCR,2019,30607
Volkswagen,2.0 TDI (150 Hp) DSG,0,25016
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG,0,49012
Volkswagen,2.0 TDI (150 Hp) 4MOTION,0,36651
Volkswagen,2.0 TDI (150 Hp),0,6991
Volkswagen,2.0 BiTDI (240 Hp) SCR 4MOTION DSG,2020,44692
Volkswagen,2.0 BiTDI (240 Hp) SCR 4MOTION DSG,2019,24572
Volkswagen,2.0 BiTDI (240 Hp) 4MOTION DSG,0,15239
Volkswagen,1.5 TSI (150 Hp) ACT DSG,0,6345
Volkswagen,1.5 TSI (150 Hp) ACT,0,37938
Volkswagen,1.4 TSI (150 Hp) DSG,0,12616
Volkswagen,1.4 TSI (150 Hp),0,14460
Volkswagen,2.0 TSI (230 Hp) 4MOTION DSG,2020,24743
Volkswagen,2.0 TSI (230 Hp) 4MOTION DSG,2019,17635
Volkswagen,2.0 TSI (220 Hp) 4MOTION DSG,2018,22969
Volkswagen,2.0 TSI (190 Hp) 4MOTION DSG,2020,13839
Volkswagen,2.0 TSI (180 Hp) 4MOTION DSG,2018,34581
Volkswagen,2.0 TSI (180 Hp) 4MOTION,0,13106
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG SCR,2020,49113
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG SCR,2019,25313
Volkswagen,2.0 TDI (190 Hp) 4MOTION DSG SCR,2018,27825
Volkswagen,2.0 TDI (150 Hp) SCR DSG,2020,11446
Volkswagen,2.0 TDI (150 Hp) SCR DSG,2019,42003
Volkswagen,2.0 TDI (150 Hp) SCR,2020,26714
Volkswagen,2.0 TDI (150 Hp) SCR,2019,30607
Volkswagen,2.0 TDI (150 Hp) SCR,2018,12832
Volkswagen,2.0 TDI (150 Hp) DSG SCR,2018,42895
Volkswagen,2.0 TDI (150 Hp) 4MOTION SCR,2018,27588
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG SCR,2020,32583
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG SCR,2019,46692
Volkswagen,2.0 TDI (150 Hp) 4MOTION DSG SCR,2018,37894
Volkswagen,2.0 TDI (115 Hp) SCR,2019,8884
Volkswagen,2.0 TDI (115 Hp) SCR,2018,25323
Volkswagen,2.0 BiTDI (240 Hp) 4MOTION DSG SCR,2020,13405
Volkswagen,2.0 BiTDI (240 Hp) 4MOTION DSG SCR,2019,26788
Volkswagen,2.0 BiTDI (240 Hp) 4MOTION DSG SCR,2018,43291
Volkswagen,1.6 TDI (115 Hp) SCR,2020,23915
Volkswagen,1.5 TSI (150 Hp) ACT DSG,2020,16218
Volkswagen,1.5 TSI (150 Hp) ACT DSG,2019,49759
Volkswagen,1.5 TSI (150 Hp) ACT,2020,11643
Volkswagen,1.5 TSI (150 Hp) ACT,2019,26117
Volkswagen,1.5 TSI (130 Hp) ACT,0,24123
Volkswagen,1.5 TSI (130 Hp) ACT,0,24123
Volkswagen,1.4 TSI (150 Hp) ACT DSG,2018,12356
Volkswagen,1.4 TSI (150 Hp) ACT,2018,40431
Volkswagen,1.4 TSI (150 Hp) 4MOTION DSG,2018,20495
Volkswagen,1.4 TSI (150 Hp) 4MOTION ACT,0,6219
Volkswagen,1.4 TSI (125 Hp),2018,47318
Volkswagen,2.0 TSI (211 Hp) 4MOTION DSG,2015,14781
Volkswagen,2.0 TSI (211 Hp) 4MOTION,2015,41399
Volkswagen,2.0 TSI (200 Hp) Tiptronic,2016,25060
Volkswagen,2.0 TSI (200 Hp) 4MOTION Tiptronic,2016,9487
Volkswagen,2.0 TSI (200 Hp),2014,18690
Volkswagen,2.0 TSI (180 Hp) 4MOTION Tiptronic,2012,37014
Volkswagen,2.0 TSI (180 Hp) 4MOTION DSG,2015,18698
Volkswagen,2.0 TSI (180 Hp) 4MOTION,2015,41368
Volkswagen,2.0 TDI BMT (184 Hp) 4MOTION DSG,2015,8260
Volkswagen,2.0 TDI BMT (177 Hp) 4MOTION DSG,2015,29547
Volkswagen,2.0 TDI BMT (177 Hp) 4MOTION,2015,7756
Volkswagen,2.0 TDI (170 Hp) 4MOTION,2013,5449
Volkswagen,2.0 TDI BMT (150 Hp) 4MOTION DSG,2015,49522
Volkswagen,2.0 TDI BMT (150 Hp) 4MOTION,2015,39393
Volkswagen,2.0 TDI BMT (150 Hp),2015,6940
Volkswagen,2.0 TDI BMT (140 Hp) 4MOTION DSG,2015,23401
Volkswagen,2.0 TDI BMT (140 Hp) 4MOTION,2015,21309
Volkswagen,2.0 TDI BMT (140 Hp),2015,24477
Volkswagen,2.0 TDI (140 Hp) 4MOTION DSG,2015,45053
Volkswagen,2.0 TDI (140 Hp) 4MOTION,2015,39045
Volkswagen,2.0 TDI BMT (110 Hp),2015,27844
Volkswagen,1.4 TSI BMT (160 Hp) DSG,2015,19254
Volkswagen,1.4 TSI BMT (160 Hp),2015,41370
Volkswagen,1.4 TSI (160 Hp) 4MOTION,2015,9634
Volkswagen,1.4 TSI BMT (150 Hp) DSG,2015,9393
Volkswagen,1.4 TSI BMT (150 Hp),2015,35504
Volkswagen,1.4 TSI BMT (125 Hp),2015,43857
Volkswagen,1.4 TSI BMT (122 Hp),2015,32580
Volkswagen,2.0 TSI (200 Hp) Automatic 4MOTION,2010,11826
Volkswagen,2.0 TSI (200 Hp) 4MOTION DSG,2011,7981
Volkswagen,2.0 TSI (200 Hp) 4MOTION,2011,43281
Volkswagen,2.0 TSI (200 Hp) 4MOTION,2009,32287
Volkswagen,2.0 TSI (170 Hp) Automatic 4Motion,2010,14613
Volkswagen,2.0 TSI (170 Hp) 4MOTION DSG,2011,15962
Volkswagen,2.0 TSI (170 Hp) 4MOTION,2011,8886
Volkswagen,2.0 TSI (170 Hp) 4MOTION,2009,22140
Volkswagen,2.0 TDI (170 Hp) 4MOTION,2011,47959
Volkswagen,2.0 TDI (170 Hp) 4MOTION,2009,48458
Volkswagen,2.0 TDI BMT (140 Hp),2011,28807
Volkswagen,2.0 TDI (140 Hp) 4MOTION DSG,2011,37717
Volkswagen,2.0 TDI (140 Hp) 4MOTION Automatic DPF,2009,43734
Volkswagen,2.0 TDI (140 Hp) 4MOTION,2011,47536
Volkswagen,2.0 TDI (140 Hp) 4MOTION,2009,29134
Volkswagen,2.0 TDI (140 Hp),2009,33563
Volkswagen,2.0 TDI BMT (110 Hp),2011,10131
Volkswagen,1.4 TSI BMT (150 Hp),2011,15509
Volkswagen,1.4 TSI (150 Hp) 4MOTION,2011,8310
Volkswagen,1.4 TSI (150 Hp) 4MOTION,2009,6655
Volkswagen,1.4 TSI (150 Hp),2011,28164
Volkswagen,1.4 TSI BMT (122 Hp),2011,27582
Volkswagen,R 3.0 V6 TSI (462 Hp) eHybrid 4MOTION Tiptronic,0,42147
Volkswagen,4.0 V8 TDI (422 Hp) 4MOTION Tiptronic,2020,38795
Volkswagen,3.0 V6 TSI (381 Hp) eHybrid 4MOTION Tiptronic,0,20418
Volkswagen,3.0 V6 TSI (340 Hp) 4MOTION Tiptronic,0,27392
Volkswagen,3.0 V6 TDI (286 Hp) 4MOTION Tiptronic,0,21122
Volkswagen,3.0 V6 TDI (231 Hp) 4MOTION Tiptronic,0,33005
Volkswagen,2.0 TSI (252 Hp) 4MOTION Tiptronic,0,40786
Volkswagen,2.0 TSI (249 Hp) 4MOTION Tiptronic,0,22780
Volkswagen,4.2 V8 TDI (340 Hp) 4MOTION Automatic,2015,10230
Volkswagen,3.6 FSI VR6 (280 Hp) 4MOTION Automatic,2018,41724
Volkswagen,3.0 V6 TSI (380 Hp) Hybrid 4MOTION Automatic,2015,41074
Volkswagen,3.0 V6 TDI (262 Hp) SCR 4MOTION Terrain Tech,2018,36905
Volkswagen,3.0 V6 TDI (262 Hp) SCR 4MOTION Automatic,2018,38216
Volkswagen,3.0 V6 TDI (204 Hp) SCR 4MOTION Automatic,2018,42546
Volkswagen,4.2 TDI V8 (340 Hp) 4MOTION Automatic,2014,23887
Volkswagen,3.6 FSI V6 (280 Hp) 4MOTION Automatic,0,12124
Volkswagen,3.0 TSI V6 (380 Hp) Hybrid 4MOTION Tiptronic,2014,17307
Volkswagen,3.0 TDI V6 (245 Hp) 4XMOTION Automatic,2014,7037
Volkswagen,3.0 TDI V6 (245 Hp) 4MOTION Automatic,2014,21261
Volkswagen,3.0 TDI V6 (240 Hp) 4MOTION Automatic,2011,14579
Volkswagen,3.0 TDI V6 (225 Hp) 4MOTION Tiptronic,2012,7467
Volkswagen,3.0 TDI V6 (204 Hp) 4MOTION Automatic,2014,44050
Volkswagen,6.0 W12 48V Sport (500 Hp),2010,34326
Volkswagen,5.0 TDI V10 (313 Hp) 4MOTION Tiptronic,2010,39675
Volkswagen,4.2 FSI V8 (350 Hp) 4MOTION Tiptronic,2010,20731
Volkswagen,3.6 FSI V6 (280 Hp) 4MOTION Tiptronic,2010,12659
Volkswagen,3.0 TDI V6 (240 Hp) 4MOTION Tiptronic,2010,14215
Volkswagen,3.0 TDI V6 (240 Hp) 4MOTION,2010,11309
Volkswagen,3.0 TDI V6 (225 Hp) BMT 4MOTION Tiptronic,2010,9536
Volkswagen,2.5 TDI (174 Hp) 4MOTION Tiptronic,2010,12733
Volkswagen,2.5 TDI (174 Hp) 4MOTION,2010,37890
Volkswagen,6.0 W12 48V Sport (450 Hp) 4MOTION Tiptronic,0,28583
Volkswagen,5.0 V10 TDI (313 Hp) 4MOTION Tiptronic,2006,6309
Volkswagen,4.2 i V8 (310 Hp) Tiptronic,0,31103
Volkswagen,3.6 FSI (280 Hp) 4MOTION Tiptronic,2006,35583
Volkswagen,3.6 FSI (280 Hp) 4MOTION,2006,12095
Volkswagen,3.2i V6 24V (241 Hp) 4MOTION Tiptronic,0,6544
Volkswagen,3.2i V6 24V (241 Hp) 4MOTION,0,47502
Volkswagen,3.2i V6 24V (220 Hp) 4MOTION Tiptronic,0,33527
Volkswagen,3.2i V6 24V (220 Hp) 4MOTION,0,17830
Volkswagen,3.0 TDI (224 Hp) 4MOTION Tiptronic,2006,14102
Volkswagen,2.5 TDI (174 Hp) 4MOTION Tiptronic,2006,19123
Volkswagen,2.5 TDI (174 Hp) 4MOTION,2006,46046
Volkswagen,2.0 TDI SCR (190 Hp) DSG,2019,14517
Volkswagen,2.0 TDI (190 Hp) DSG,2018,26289
Volkswagen,2.0 TDI (150 Hp) DSG,2018,49175
Volkswagen,2.0 TDI (150 Hp),2018,49249
Volkswagen,2.0 TDI (115 Hp) DSG,2020,37044
Volkswagen,1.8 TSI (180 Hp) DSG,2018,28745
Volkswagen,1.6 TDI (115 Hp) DSG,2019,20846
Volkswagen,1.6 TDI (115 Hp),2019,49189
Volkswagen,1.6 TDI (110 Hp) DSG,2016,37361
Volkswagen,1.6 TDI (110 Hp),2016,14299
Volkswagen,1.5 TSI ACT (150 Hp) DSG,2020,5499
Volkswagen,1.5 TSI ACT (150 Hp),2020,42465
Volkswagen,1.4 TSI (150 Hp) DSG,2018,16587
Volkswagen,1.4 TSI (150 Hp),2018,28509
Volkswagen,1.2 TSI (110 Hp),2018,43912
Volkswagen,1.0 TSI (116 Hp),2019,15467
Volkswagen,TGI 1.4 TSI (150 Hp) DSG BlueMotion,2015,9102
Volkswagen,TGI 1.4 TSI (150 Hp) BlueMotion,2015,46585
Volkswagen,2.0 TDI (177 Hp) DSG,2015,14560
Volkswagen,2.0 TDI (170 Hp) DSG,0,25589
Volkswagen,2.0 TDI (140 Hp) DSG,2015,46740
Volkswagen,2.0 TDI (140 Hp),2015,13880
Volkswagen,1.6 TDI (105 Hp) DSG,0,23543
Volkswagen,1.6 TDI (105 Hp),0,27425
Volkswagen,1.4 TSI (170 Hp) DSG,2015,5995
Volkswagen,1.4 TSI (140 Hp) DSG 7 Seat,2012,39241
Volkswagen,1.4 TSI (140 Hp) DSG,2012,30942
Volkswagen,1.4 TSI (140 Hp) 7 Seat,2012,12143
Volkswagen,1.4 TSI (140 Hp),2012,27183
Volkswagen,TGI 1.4 TSI (150 Hp) DSG BlueMotion,2015,9102
Volkswagen,TGI 1.4 TSI (150 Hp) BlueMotion,2015,46585
Volkswagen,2.0 TDI (177 Hp) DSG,2015,14560
Volkswagen,2.0 TDI (170 Hp) DSG,2013,33434
Volkswagen,2.0 TDI (140 Hp) DSG,2015,46740
Volkswagen,2.0 TDI (140 Hp) BMT DSG,2015,28021
Volkswagen,2.0 TDI (140 Hp) BMT,2015,12056
Volkswagen,2.0 TDI (140 Hp),2015,13880
Volkswagen,1.6 TDI (105 Hp) DSG,2015,24728
Volkswagen,1.6 TDI (105 Hp) BMT DSG,2015,45688
Volkswagen,1.6 TDI (105 Hp) BMT,2015,15874
Volkswagen,1.6 TDI (105 Hp),2015,40993
Volkswagen,1.6 TDI (90 Hp),2011,49637
Volkswagen,1.4 TSI (170 Hp) DSG 7 Seat,2015,43229
Volkswagen,1.4 TSI (170 Hp) DSG,2015,5995
Volkswagen,1.4 TSI (140 Hp) DSG,2012,30942
Volkswagen,1.4 TSI (140 Hp),2012,27183
Volkswagen,1.2 TSI (105 Hp) BMT,2015,8661
Volkswagen,1.2 TSI (105 Hp) 7 Seat,2015,20735
Volkswagen,1.2 TSI (105 Hp),2015,20809
Volkswagen,2.0 TDI (170 Hp) DSG,2010,28433
